date,deposit_inflow_ghs,deposit_outflow_ghs,net_cashflow_ghs
2023-10-16,10392970.06,8218288.21,2174681.85
2023-10-17,10893287.27,8848410.21,2044877.06
2023-10-18,9815246.41,7668753.84,2146492.56
2023-10-19,6077253.34,6912022.56,-834769.22
2023-10-20,5957542.82,6723699.99,-766157.17
2023-10-21,10856163.48,8793356.35,2062807.13
2023-10-23,6154486.56,7052683.25,-898196.69
2023-10-24,5855334.05,6577281.02,-721946.97
2023-10-25,10534507.07,8520208.53,2014298.55
2023-10-26,9598038.95,7527894.44,2070144.51
2023-10-27,9467561.84,7568457.80,1899104.04
2023-10-28,10632254.86,8426222.90,2206031.96
2023-10-30,5235498.17,5902950.45,-667452.28
2023-10-31,9416192.10,7577484.70,1838707.40
2023-11-01,10690564.67,8418295.85,2272268.82
2023-11-02,7258462.15,8208470.25,-950008.11
2023-11-03,5245748.24,5943683.83,-697935.58
2023-11-04,9729430.33,7862712.77,1866717.55
2023-11-06,9154636.76,7298209.25,1856427.51
2023-11-07,11536555.19,9216514.21,2320040.98
2023-11-08,6536795.31,7458043.07,-921247.76
2023-11-09,5479804.62,6169567.39,-689762.76
2023-11-10,9173008.84,7366433.50,1806575.34
2023-11-11,11522926.46,9143137.21,2379789.25
2023-11-13,5434666.71,6150580.52,-715913.81
2023-11-14,8870252.60,7116387.67,1753864.93
2023-11-15,11268318.43,8936796.81,2331521.61
2023-11-16,9555766.74,7497286.42,2058480.32
2023-11-17,10571996.15,8532941.45,2039054.70
2023-11-18,6160651.90,6915120.87,-754468.97
2023-11-20,9541729.52,7418803.14,2122926.38
2023-11-21,10585710.94,8591441.29,1994269.65
2023-11-22,6107382.57,6881030.59,-773648.02
2023-11-23,6359644.90,7226506.41,-866861.51
2023-11-24,9849639.96,7698620.79,2151019.17
2023-11-25,10847031.90,8834155.71,2012876.19
2023-11-27,10320714.89,8313938.16,2006776.72
2023-11-28,6365617.98,7137660.86,-772042.87
2023-11-29,5686821.02,6532677.67,-845856.66
2023-11-30,10405772.35,8165291.65,2240480.70
2023-12-01,10260985.85,8307853.17,1953132.68
2023-12-02,6371436.68,7168669.92,-797233.25
2023-12-04,10088499.17,7905336.58,2183162.60
2023-12-05,10010235.63,8102346.99,1907888.63
2023-12-06,11234396.40,8905858.38,2328538.02
2023-12-07,8915877.62,7132091.78,1783785.84
2023-12-08,5734165.81,6484211.68,-750045.86
2023-12-09,6756135.48,7656278.16,-900142.68
2023-12-11,8871032.09,7065640.48,1805391.61
2023-12-12,5627265.83,6324605.07,-697339.24
2023-12-13,6829394.75,7784519.07,-955124.31
2023-12-14,11579145.16,9248622.46,2330522.70
2023-12-15,9117005.77,7284465.09,1832540.68
2023-12-16,10905823.54,8619604.00,2286219.54
2023-12-18,5049520.51,5734115.06,-684594.55
2023-12-19,7015919.95,7938276.50,-922356.55
2023-12-20,10985314.48,8720280.33,2265034.15
2023-12-21,9661464.68,7748681.27,1912783.41
2023-12-22,4998222.36,5638257.34,-640034.98
2023-12-23,7031391.29,8004602.62,-973211.33
2023-12-25,9428952.65,7554328.04,1874624.60
2023-12-26,6839605.61,7809945.83,-970340.22
2023-12-27,5639638.62,6349041.51,-709402.89
2023-12-28,8883942.58,7088076.69,1795865.89
2023-12-29,11253084.55,8969194.17,2283890.38
2023-12-30,6754193.77,7662126.22,-907932.45
2024-01-01,8915245.75,7138955.54,1776290.21
2024-01-02,11231314.44,8912730.76,2318583.69
2024-01-03,6551631.59,7428512.77,-876881.17
2024-01-04,5479577.81,6201388.91,-721811.10
2024-01-05,7041825.45,8030588.33,-988762.88
2024-01-06,5010186.91,5661396.04,-651209.13
2024-01-08,10996631.21,8744943.52,2251687.69
2024-01-09,7013951.34,7944332.36,-930381.03
2024-01-10,5049518.75,5739947.89,-690429.14
2024-01-11,9775234.25,7885437.93,1889796.32
2024-01-12,10902975.25,8626431.94,2276543.32
2024-01-13,7222352.09,8156400.32,-934048.23
2024-01-15,10030400.72,8109979.15,1920421.58
2024-01-16,10095908.45,7928098.69,2167809.76
2024-01-17,5863543.78,6693914.90,-830371.12
2024-01-18,6663244.64,7506831.40,-843586.75
2024-01-19,9985343.55,8039850.70,1945492.86
2024-01-20,10105723.77,7965969.82,2139753.95
2024-01-22,6554552.81,7341542.23,-786989.42
2024-01-23,10237226.18,8245657.65,1991568.53
2024-01-24,10422029.20,8225998.26,2196030.94
2024-01-25,10939107.84,8905070.20,2034037.64
2024-01-26,9787539.59,7661415.09,2126124.50
2024-01-27,6111278.24,6964633.15,-853354.91
2024-01-29,10822156.64,8769061.07,2053095.57
2024-01-30,9866821.00,7758465.62,2108355.38
2024-01-31,6129111.25,7030181.26,-901070.01
2024-02-01,5886752.31,6615866.05,-729113.74
2024-02-02,10561999.59,8528259.80,2033739.79
2024-02-03,9557970.82,7476712.87,2081257.95
2024-02-05,10674248.95,8480548.50,2193700.45
2024-02-06,7242331.55,8244002.11,-1001670.56
2024-02-07,5271509.51,5954645.29,-683135.78
2024-02-08,9453878.22,7615141.72,1838736.50
2024-02-09,10657138.19,8395154.35,2261983.85
2024-02-10,7290353.49,8248863.35,-958509.86
2024-02-12,9685285.96,7809211.37,1876074.60
2024-02-13,10969102.27,8657920.71,2311181.56
2024-02-14,9197918.78,7350001.22,1847917.56
2024-02-15,11505911.03,9208356.42,2297554.62
2024-02-16,6571569.90,7512311.32,-940741.42
2024-02-17,5461381.41,6162193.06,-700811.65
2024-02-19,11561957.35,9183482.92,2378474.43
2024-02-20,6560793.63,7456281.25,-895487.62
2024-02-21,5465270.56,6188336.09,-723065.52
2024-02-22,8894837.75,7123609.35,1771228.40
2024-02-23,11225571.43,8881095.55,2344475.88
2024-02-24,9524109.58,7475352.41,2048757.17
2024-02-26,6134729.27,6891510.90,-756781.62
2024-02-27,6343303.89,7257391.21,-914087.32
2024-02-28,9581918.69,7469843.39,2112075.31
2024-02-29,10558245.28,8583432.30,1974812.97
2024-03-01,6145222.82,6935995.42,-790772.60
2024-03-02,6337994.01,7218935.47,-880941.46
2024-03-04,10881032.91,8858480.34,2022552.57
2024-03-05,10388318.98,8225489.22,2162829.76
2024-03-06,10287702.75,8290424.98,1997277.77
2024-03-07,6398040.00,7177583.51,-779543.51
2024-03-08,5662294.21,6510686.84,-848392.63
2024-03-09,10376900.82,8157672.98,2219227.84
2024-03-11,6351238.62,7160760.01,-809521.39
2024-03-12,5711861.72,6534924.70,-823062.98
2024-03-13,10121149.53,7927861.70,2193287.83
2024-03-14,9971472.45,8063454.15,1908018.30
2024-03-15,11200030.80,8881987.88,2318042.91
2024-03-16,8952762.76,7168734.21,1784028.55
2024-03-18,6787083.16,7695390.28,-908307.12
2024-03-19,11284363.91,9000074.21,2284289.71
2024-03-20,8846430.01,7058381.76,1788048.25
2024-03-21,5664506.51,6378086.50,-713580.00
2024-03-22,6806717.89,7776595.13,-969877.23
2024-03-23,11540246.54,9208202.17,2332044.37
2024-03-25,10944110.83,8658884.66,2285226.17
2024-03-26,9744028.79,7855386.81,1888641.98
2024-03-27,5079010.25,5770534.94,-691524.69
2024-03-28,6988775.10,7914455.80,-925680.70
2024-03-29,10955496.87,8712404.36,2243092.51
2024-03-30,9705656.75,7801935.00,1903721.75
2024-04-01,7066997.83,8060601.85,-993604.02
2024-04-02,10707831.65,8480765.62,2227066.03
2024-04-03,9391339.77,7516878.11,1874461.66
2024-04-04,6804591.13,7754944.84,-950353.71
2024-04-05,5658402.58,6356585.59,-698183.00
2024-04-06,8840861.20,7037004.08,1803857.12
2024-04-08,6780933.82,7685713.10,-904779.28
2024-04-09,5703035.32,6452149.75,-749114.43
2024-04-10,8946039.86,7160868.43,1785171.42
2024-04-11,11192750.47,8873005.59,2319744.88
2024-04-12,6529619.09,7420716.71,-891097.62
2024-04-13,5516142.89,6254286.01,-738143.12
2024-04-15,4974506.60,5610550.35,-636043.74
2024-04-16,9700498.37,7779673.67,1920824.70
2024-04-17,10954281.92,8689779.23,2264502.68
2024-04-18,6982401.08,7904439.64,-922038.56
2024-04-19,5073228.07,5761961.65,-688733.58
2024-04-20,9737230.75,7847281.94,1889948.81
2024-04-22,7258704.20,8213008.87,-954304.66
2024-04-23,5271678.91,5986162.47,-714483.56
2024-04-24,5437070.86,6125731.36,-688660.50
2024-04-25,6574356.99,7517261.22,-942904.23
2024-04-26,11574584.12,9248197.64,2326386.48
2024-04-27,9112745.52,7283540.74,1829204.78
2024-04-29,6557600.56,7451206.32,-893605.76
2024-04-30,11492869.74,9143771.65,2349098.09
2024-05-01,9226597.22,7410807.30,1815789.92
2024-05-02,5730623.75,6482367.92,-751744.16
2024-05-03,6752510.00,7654852.10,-902342.10
2024-05-04,5193447.53,5859662.83,-666215.30
2024-05-06,10669915.83,8457037.55,2212878.28
2024-05-07,9424669.32,7553426.03,1871243.29
2024-05-08,5299178.38,6016356.74,-717178.36
2024-05-09,7228505.86,8180308.54,-951802.68
2024-05-10,10661066.55,8418538.09,2242528.46
2024-05-11,9470475.47,7622484.75,1847990.72
2024-05-13,7012207.30,7936854.49,-924647.20
2024-05-14,5915044.85,6680185.57,-765140.72
2024-05-15,6115421.23,6970871.08,-855449.85
2024-05-16,9853881.32,7699064.14,2154817.19
2024-05-17,10851630.31,8835063.86,2016566.45
2024-05-18,5910121.66,6651612.68,-741491.02
2024-05-20,9800920.36,7720718.84,2080201.52
2024-05-21,10910098.84,8838939.40,2071159.44
2024-05-22,6164305.75,6916976.69,-752670.94
2024-05-23,6316630.35,7220448.89,-903818.54
2024-05-24,6583015.61,7408436.07,-825420.46
2024-05-25,5922765.23,6760528.15,-837762.92
2024-05-27,10014644.24,8103264.95,1911379.29
2024-05-28,6635246.23,7439811.41,-804565.18
2024-05-29,5877709.75,6752314.74,-874604.99
2024-05-30,10109228.08,7988399.15,2120828.93
2024-05-31,10001599.88,8046694.14,1954905.74
2024-06-01,6369287.62,7139488.01,-770200.39
2024-06-03,7054496.56,7998675.08,-944178.52
2024-06-04,5007911.89,5690694.48,-682782.59
2024-06-05,9733817.44,7863638.24,1870179.20
2024-06-06,10943928.37,8650564.71,2293363.66
2024-06-07,7001776.14,7976234.05,-974457.91
2024-06-08,5052212.21,5710667.36,-658455.14
2024-06-10,10956151.98,8720765.82,2235386.16
2024-06-11,7269372.56,8253412.83,-984040.28
2024-06-12,5238912.70,5904789.83,-665877.12
2024-06-13,6794138.07,7715646.68,-921508.61
2024-06-14,5691881.04,6440695.25,-748814.21
2024-06-15,8874426.80,7117292.44,1757134.36
2024-06-17,6800132.47,7756381.99,-956249.52
2024-06-18,5682275.70,6398917.99,-716642.30
2024-06-19,8925180.79,7109755.58,1815425.21
2024-06-20,11212024.44,8944669.38,2267355.06
2024-06-21,6540380.62,7459461.73,-919081.12
2024-06-22,5483261.64,6171407.67,-688146.03
2024-06-24,6323781.34,7095717.57,-771936.23
2024-06-25,10278031.20,8299696.99,1978334.21
2024-06-26,10388633.04,8217846.03,2170787.01
2024-06-27,5648891.89,6454141.23,-805249.34
2024-06-28,6425086.24,7242668.52,-817582.28
2024-06-29,10315481.85,8353626.90,1961854.95
2024-07-01,5880831.22,6700012.24,-819181.02
2024-07-02,6620749.14,7448220.66,-827471.52
2024-07-03,6350735.05,7278205.04,-927469.99
2024-07-04,6117809.94,6871753.27,-753943.33
2024-07-05,10530003.58,8519293.37,2010710.21
2024-07-06,9593832.79,7527462.44,2066370.35
2024-07-08,6161722.65,6955603.73,-793881.08
2024-07-09,10639205.29,8636818.82,2002386.47
2024-07-10,9511717.21,7417915.84,2093801.37
2024-07-11,6073770.38,6910587.46,-836817.09
2024-07-12,5953971.86,6721870.36,-767898.50
2024-07-13,10369116.83,8156758.18,2212358.65
2024-07-15,6418896.36,7233382.18,-814485.82
2024-07-16,5643026.09,6445103.59,-802077.50
2024-07-17,10387350.22,8195824.96,2191525.26
2024-07-18,10272752.86,8276497.57,1996255.29
2024-07-19,6317670.26,7072989.00,-755318.74
2024-07-20,5722379.05,6571574.14,-849195.09
2024-07-22,9950349.05,8009372.20,1940976.85
2024-07-23,9504736.28,7409694.60,2095041.68
2024-07-24,10632383.28,8628563.06,2003820.22
2024-07-25,6155647.45,6946519.35,-790871.90
2024-07-26,6323999.40,7188585.39,-864585.99
2024-07-27,9592334.43,7506353.29,2085981.14
2024-07-29,6111906.22,6849644.19,-737737.97
2024-07-30,6348344.50,7256947.75,-908603.25
2024-07-31,9832069.31,7728255.35,2103813.97
2024-08-01,10859592.13,8801754.59,2057837.54
2024-08-02,5406437.54,6088112.53,-681674.99
2024-08-03,6600776.00,7540650.38,-939874.38
2024-08-05,9143822.93,7305641.73,1838181.20
2024-08-06,5507613.82,6232101.83,-724488.01
2024-08-07,6522728.00,7397132.37,-874404.38
2024-08-08,11523425.61,9151899.83,2371525.77
2024-08-09,9183381.94,7358815.30,1824566.64
2024-08-10,5705758.07,6459573.27,-753815.20
2024-08-12,5217572.72,5881986.45,-664413.73
2024-08-13,7271898.09,8272151.53,-1000253.44
2024-08-14,10703354.19,8480262.42,2223091.77
2024-08-15,9386953.32,7515908.28,1871045.04
2024-08-16,5263234.20,5964459.34,-701225.15
2024-08-17,7251721.29,8188263.16,-936541.86
2024-08-19,9496379.41,7630103.44,1866275.98
2024-08-20,5075691.99,5768738.59,-693046.60
2024-08-21,6985162.49,7913109.58,-927947.09
2024-08-22,5883640.63,6641456.53,-757815.89
2024-08-23,6140768.68,6993286.36,-852517.68
2024-08-24,9817502.79,7662083.61,2155419.18
2024-08-26,5929653.56,6659480.65,-729827.09
2024-08-27,6091441.79,6971233.41,-879791.62
2024-08-28,9828699.86,7728085.00,2100614.86
2024-08-29,10864196.24,8782475.86,2081720.38
2024-08-30,6138298.59,6893294.87,-754996.28
2024-08-31,6346791.42,7258752.26,-911960.84
2024-09-02,5893610.01,6723600.81,-829990.80
2024-09-03,10125501.43,7928348.24,2197153.19
2024-09-04,9975969.68,8064438.32,1911531.36
2024-09-05,6596435.83,7383256.56,-786820.73
2024-09-06,5898471.77,6759848.13,-861376.37
2024-09-07,10068156.24,7935646.94,2132509.30
2024-09-09,6401695.19,7179366.15,-777670.96
2024-09-10,5665585.84,6512053.47,-846467.63
2024-09-11,7018788.28,7942867.19,-924078.91
2024-09-12,5025515.27,5698082.90,-672567.63
2024-09-13,9689691.84,7810187.31,1879504.53
2024-09-14,10973657.96,8658411.69,2315246.27
2024-09-16,5022693.28,5674382.25,-651688.96
2024-09-17,9748501.02,7816750.71,1931750.31
2024-09-18,10917890.47,8681344.86,2236545.61
2024-09-19,7246040.43,8245377.02,-999336.58
2024-09-20,5274858.35,5956416.30,-681557.96
2024-09-21,6816730.82,7723539.54,-906808.72
2024-09-23,8899109.76,7124576.85,1774532.91
2024-09-24,11230145.93,8881598.69,2348547.24
2024-09-25,6769210.99,7717127.69,-947916.70
2024-09-26,5707193.57,6421702.04,-714508.47
2024-09-27,8888262.52,7073250.21,1815012.31
2024-09-28,11246398.17,8968622.00,2277776.17
2024-09-30,5464811.26,6163992.35,-699181.09
2024-10-01,5692017.02,6540575.86,-848558.84
2024-10-02,6343882.97,7103596.83,-759713.86
2024-10-03,10232704.17,8244693.92,1988010.25
2024-10-04,10417573.57,8225491.79,2192081.77
2024-10-05,5673394.51,6476046.56,-802652.04
2024-10-07,10348522.43,8377222.30,1971300.13
2024-10-08,10338889.62,8127200.31,2211689.30
2024-10-09,5860181.47,6692554.79,-832373.32
2024-10-10,6659564.53,7505051.33,-845486.80
2024-10-11,6372457.99,7285801.90,-913343.91
2024-10-12,6079887.38,6816980.19,-737092.81
2024-10-14,9553730.40,7476226.39,2077504.00
2024-10-15,6299881.61,7159840.85,-859959.24
2024-10-16,6187673.25,6979294.27,-791621.01
2024-10-17,10599843.44,8596981.54,2002861.90
2024-10-18,9543347.14,7439765.54,2103581.60
2024-10-19,6107875.63,6963270.32,-855394.69
2024-10-21,10336113.53,8133897.60,2202215.93
2024-10-22,10347599.63,8384759.64,1962839.99
2024-10-23,6392602.46,7209503.21,-816900.75
2024-10-24,5671732.79,6481416.27,-809683.48
2024-10-25,10428650.20,8249310.72,2179339.48
2024-10-26,10245910.38,8268678.46,1977231.92
2024-10-28,5701941.31,6564212.02,-862270.72
2024-10-29,10103158.93,7957955.52,2145203.41
2024-10-30,9982808.84,8032535.42,1950273.41
2024-10-31,9540782.72,7446169.47,2094613.25
2024-11-01,10598826.99,8604588.19,1994238.80
2024-11-02,6187381.11,6985746.36,-798365.24
2024-11-04,9564764.52,7499041.06,2065723.46
2024-11-05,10570388.11,8551470.67,2018917.44
2024-11-06,6092147.99,6841725.08,-749577.09
2024-11-07,6382622.57,7310595.39,-927972.82
2024-11-08,9864197.78,7750526.07,2113671.71
2024-11-09,10819739.56,8761500.65,2058238.91
2024-11-11,6581489.94,7470410.46,-888920.51
2024-11-12,11516162.17,9134585.74,2381576.43
2024-11-13,9165774.79,7358119.02,1807655.78
2024-11-14,5486328.43,6178996.17,-692667.74
2024-11-15,6542422.47,7467102.47,-924680.00
2024-11-16,11543258.44,9225080.01,2318178.43
2024-11-18,5685198.93,6406443.42,-721244.49
2024-11-19,6802352.80,7764390.37,-962037.57
2024-11-20,5239250.41,5934308.12,-695057.71
2024-11-21,7252693.48,8199128.29,-946434.81
2024-11-22,10684056.54,8410120.18,2273936.35
2024-11-23,9408752.14,7568960.20,1839791.94
2024-11-25,7271542.62,8261562.00,-990019.38
2024-11-26,10638880.60,8434496.64,2204383.96
2024-11-27,9474825.88,7576830.78,1897995.11
2024-11-28,5055327.78,5718109.38,-662781.60
2024-11-29,7003860.23,7984150.53,-980290.31
2024-11-30,5855745.98,6571292.59,-715546.60
2024-12-02,9832736.88,7714424.52,2118312.36
2024-12-03,10857652.69,8786172.00,2071480.69
2024-12-04,5956879.11,6729545.41,-772666.30
2024-12-05,6076028.53,6918209.63,-842181.10
2024-12-06,9813170.69,7675687.84,2137482.84
2024-12-07,10891568.70,8855527.79,2036040.91
2024-12-09,6332156.87,7205573.48,-873416.61
2024-12-10,6581904.21,7359486.69,-777582.48
2024-12-11,5908629.91,6775829.16,-867199.25
2024-12-12,10140652.96,7981534.74,2159118.22
2024-12-13,9948122.86,7994444.00,1953678.86
2024-12-14,6623849.88,7456460.62,-832610.74
2024-12-16,10052527.14,7882518.47,2170008.66
2024-12-17,10055579.73,8124557.60,1931022.13
2024-12-18,6427933.01,7250526.76,-822593.75
2024-12-19,5651082.87,6461472.76,-810389.88
2024-12-20,7037177.26,8014019.36,-976842.10
2024-12-21,5004527.80,5647276.27,-642748.47
2024-12-23,10991945.87,8728649.99,2263295.88
2024-12-24,7010145.92,7929006.83,-918860.91
2024-12-25,5043143.97,5724896.48,-681752.51
2024-12-26,9768814.48,7869735.54,1899078.94
2024-12-27,10899213.38,8611304.96,2287908.41
2024-12-28,7226248.16,8172114.31,-945866.15
2024-12-30,6835030.93,7793678.68,-958647.75
2024-12-31,5633897.59,6334163.01,-700265.42
2025-01-01,8878395.55,7073926.16,1804469.39
2025-01-02,11248324.67,8952650.78,2295673.88
2025-01-03,6750317.63,7646970.63,-896653.00
2025-01-04,5727773.16,6474854.16,-747081.00
2025-01-06,11227622.48,8897373.90,2330248.58
2025-01-07,6555483.55,7443526.03,-888042.49
2025-01-08,5486012.48,6217018.71,-731006.23
2025-01-09,5677731.80,6489872.98,-812141.18
2025-01-10,6370875.87,7174925.18,-804049.31
2025-01-11,10259588.23,8314827.21,1944761.03
2025-01-13,5687968.96,6526673.24,-838704.29
2025-01-14,6366359.07,7131633.67,-765274.60
2025-01-15,10322302.29,8307058.84,2015243.45
2025-01-16,10353338.66,8180132.53,2173206.13
2025-01-17,5875670.22,6745001.32,-869331.10
2025-01-18,6632184.17,7431655.84,-799471.67
2025-01-20,6106724.65,6886942.62,-780217.97
2025-01-21,10584095.94,8598430.08,1985665.86
2025-01-22,9539658.48,7425636.61,2114021.88
2025-01-23,6314544.93,7212878.30,-898333.36
2025-01-24,6161184.54,6908979.81,-747795.27
2025-01-25,10573479.28,8525857.63,2047621.65
2025-01-27,6123213.12,7016444.56,-893231.44
2025-01-28,5907240.29,6644016.51,-736776.22
2025-01-29,10355942.49,8203017.86,2152924.63
2025-01-30,10326074.48,8329072.51,1997001.97
2025-01-31,6371172.02,7153053.57,-781881.55
2025-02-01,5691443.00,6547683.39,-856240.40
2025-02-03,10267672.74,8324170.79,1943501.95
2025-02-04,6377918.61,7185144.80,-807226.19
2025-02-05,5682842.70,6498244.31,-815401.62
2025-02-06,10084822.90,7890844.70,2193978.20
2025-02-07,10003703.77,8086430.16,1917273.61
2025-02-08,9560499.89,7512318.57,2048181.33
2025-02-10,6166123.06,6930224.41,-764101.36
2025-02-11,6317832.80,7234780.20,-916947.40
2025-02-12,9545451.40,7432975.58,2112475.81
2025-02-13,10592303.66,8607943.66,1984360.00
2025-02-14,6113957.63,6897372.68,-783415.05
2025-02-15,6363389.56,7241287.57,-877898.01
2025-02-17,10840379.92,8817499.86,2022880.06
2025-02-18,5464769.99,6193934.96,-729164.98
2025-02-19,6559395.82,7462726.49,-903330.67
2025-02-20,11559482.63,9191123.01,2368359.62
2025-02-21,9140553.05,7350667.84,1789885.21
2025-02-22,5461742.01,6156394.17,-694652.16
2025-02-24,11508446.01,9200786.87,2307659.13
2025-02-25,9199130.48,7343456.72,1855673.76
2025-02-26,5704260.63,6414156.24,-709895.61
2025-02-27,6766991.60,7709157.33,-942165.73
2025-02-28,5221303.29,5926960.07,-705656.78
2025-03-01,7288676.84,8255500.07,-966823.23
2025-03-03,9452639.11,7621801.27,1830837.84
2025-03-04,5271981.31,5949156.07,-677174.76
2025-03-05,7243870.21,8237217.83,-993347.62
2025-03-06,10676525.93,8473242.11,2203283.82
2025-03-07,9443153.43,7554328.51,1888824.92
2025-03-08,5019579.24,5666977.11,-647397.87
2025-03-10,5893443.20,6625559.02,-732115.81
2025-03-11,6134568.48,7038999.24,-904430.77
2025-03-12,9873130.28,7766340.35,2106789.93
2025-03-13,10829901.31,8778125.76,2051775.54
2025-03-14,5931476.19,6706336.71,-774860.52
2025-03-15,6105625.07,6955640.18,-850015.11
2025-03-17,10931591.31,8896100.09,2035491.22
2025-03-18,6184637.84,6971331.21,-786693.37
2025-03-19,6297823.20,7152357.47,-854534.27
2025-03-20,6561241.61,7351340.60,-790098.99
2025-03-21,5942002.12,6827903.23,-885901.11
2025-03-22,10112177.48,7973996.46,2138181.02
2025-03-24,6656473.58,7496804.53,-840330.95
2025-03-25,5858061.51,6685211.68,-827150.17
2025-03-26,10089462.40,7920114.59,2169347.82
2025-03-27,10022910.19,8101253.14,1921657.06
2025-03-28,6389837.81,7194784.51,-804946.70
2025-03-29,5671194.99,6468695.00,-797500.01
2025-03-31,4981055.73,5625559.58,-644503.85
2025-04-01,9707079.06,7795302.81,1911776.25
2025-04-02,10957880.78,8704975.03,2252905.76
2025-04-03,6987216.06,7920935.91,-933719.85
2025-04-04,5078726.92,5776151.59,-697424.67
2025-04-05,9742682.39,7862170.13,1880512.26
2025-04-07,7253977.98,8196447.14,-942469.15
2025-04-08,5266146.23,5971797.42,-705651.19
2025-04-09,6808302.47,7770168.66,-961866.20
2025-04-10,5664872.84,6372186.95,-707314.12
2025-04-11,8847520.86,7051988.16,1795532.70
2025-04-12,11286905.33,8992572.08,2294333.26
2025-04-14,5708599.98,6467067.10,-758467.12
2025-04-15,8951425.56,7175088.24,1776337.32
2025-04-16,11197677.33,8889476.14,2308201.19
2025-04-17,6524852.05,7404805.12,-879953.07
2025-04-18,5510705.92,6239777.59,-729071.67
2025-04-19,5706483.49,6526345.49,-819862.00
2025-04-21,10298616.27,8354166.99,1944449.28
2025-04-22,10370458.63,8149616.06,2220842.57
2025-04-23,5667800.29,6519469.99,-851669.70
2025-04-24,6404625.99,7187258.69,-782632.70
2025-04-25,10295126.52,8299128.76,1995997.76
2025-04-26,10394893.06,8233672.36,2161220.70
2025-04-28,6599506.94,7391404.95,-791898.01
2025-04-29,6332349.91,7209874.45,-877524.53
2025-04-30,6138666.07,6926378.87,-787712.80
2025-05-01,10550739.09,8574563.14,1976175.95
2025-05-02,9575540.95,7462055.07,2113485.88
2025-05-03,6348878.09,7266360.42,-917482.34
2025-05-05,10619010.72,8581574.85,2037435.88
2025-05-06,9530408.87,7483126.18,2047282.68
2025-05-07,6093617.71,6978825.39,-885207.68
2025-05-08,5932531.91,6667066.70,-734534.79
2025-05-09,10384628.57,8210608.45,2174020.11
2025-05-10,10281080.45,8274181.85,2006898.60
2025-05-12,5658405.27,6496444.92,-838039.65
2025-05-13,10372136.69,8142003.68,2230133.01
2025-05-14,10300818.74,8347877.64,1952941.10
2025-05-15,6345623.33,7145296.76,-799673.43
2025-05-16,5707300.49,6519990.38,-812689.89
2025-05-17,10125869.91,7943401.14,2182468.78
2025-05-19,9520333.62,7461138.57,2059195.05
2025-05-20,10604828.80,8556177.55,2048651.25
2025-05-21,6128217.00,6875242.60,-747025.60
2025-05-22,6339500.38,7242541.40,-903041.02
2025-05-23,9577245.22,7454881.86,2122363.36
2025-05-24,10552742.57,8567998.17,1984744.40
2025-05-26,6333342.20,7203240.44,-869898.24
2025-05-27,9817957.82,7676903.29,2141054.53
2025-05-28,10886474.75,8874211.56,2012263.19
2025-05-29,5482255.13,6214863.57,-732608.44
2025-05-30,6552288.70,7442518.14,-890229.44
2025-05-31,11486690.04,9135744.89,2350945.15
2025-06-02,5444035.14,6135595.98,-691560.84
2025-06-03,6579544.03,7525921.31,-946377.28
2025-06-04,11580641.16,9256230.98,2324410.18
2025-06-05,9120589.79,7292312.35,1828277.44
2025-06-06,5629888.66,6331746.32,-701857.65
2025-06-07,6831918.73,7792879.51,-960960.78
2025-06-09,7223078.96,8171326.48,-948247.52
2025-06-10,10655062.14,8410815.41,2244246.73
2025-06-11,9462642.93,7613589.96,1849052.97
2025-06-12,5200313.62,5869379.03,-669065.41
2025-06-13,7309133.23,8321690.07,-1012556.84
2025-06-14,10675856.78,8464748.05,2211108.73
2025-06-16,5000858.89,5645080.93,-644222.04
2025-06-17,7033925.10,8013081.88,-979156.78
2025-06-18,5911129.09,6646199.17,-735070.08
2025-06-19,6126304.89,7017449.90,-891145.02
2025-06-20,9802515.44,7713301.04,2089214.40
2025-06-21,10912243.22,8832243.59,2079999.63
2025-06-23,6114496.22,6977456.87,-862960.64
2025-06-24,9852276.58,7706498.14,2145778.45
2025-06-25,10849477.09,8841736.36,2007740.72
2025-06-26,6110864.06,6889390.33,-778526.27
2025-06-27,6361308.40,7233645.31,-872336.91
2025-06-28,6636479.22,7434085.63,-797606.41
2025-06-30,10110843.73,7980843.51,2130000.22
2025-07-01,10003584.00,8040335.70,1963248.30
2025-07-02,6581839.27,7414157.39,-832318.12
2025-07-03,5921856.80,6766998.39,-845141.58
2025-07-04,10091138.30,7913302.70,2177835.60
2025-07-05,10012707.22,8109640.03,1903067.19
2025-07-07,5680696.07,6490868.94,-810172.87
2025-07-08,7008062.02,7986141.82,-978079.80
2025-07-09,5058133.71,5719338.57,-661204.86
2025-07-10,9723097.87,7801889.96,1921207.91
2025-07-11,10963330.24,8729606.76,2233723.48
2025-07-12,7048253.32,7988818.95,-940565.63
2025-07-14,9726958.12,7855540.03,1871418.08
2025-07-15,10936811.74,8641799.11,2295012.63
2025-07-16,7256826.82,8200923.67,-944096.85
2025-07-17,5242293.84,5935785.08,-693491.23
2025-07-18,6806334.38,7766174.78,-959840.41
2025-07-19,5688365.66,6407907.21,-719541.54
2025-07-21,11219222.77,8953611.26,2265611.50
2025-07-22,6787936.75,7705913.03,-917976.27
2025-07-23,5685776.24,6431648.38,-745872.14
2025-07-24,8867753.31,7109528.06,1758225.25
2025-07-25,11265650.09,8928338.59,2337311.50
2025-07-26,6585540.30,7472329.98,-886789.68
