# Sample Bank EOD ladder — liquid-asset book (SECURITY_HOLDING + INTERBANK_PLACEMENT, API_PUSH source) as at close of business 2026-06-26 (Friday); push with as_of_date=2026-06-26. One rung of the daily position ladder BSD1 reads; the deposit and loan sub-ledgers are not in this file.
source_reference,position_type,currency,balance,notional,counterparty_reference,product_code,gl_account_code,origination_date,contractual_maturity,next_repricing_date,interest_rate,rate_type,attributes.balance_ghs,attributes.branch_id,attributes.months_on_book,attributes.isin
SECURITY.POSITION/3002996,SECURITY_HOLDING,GHS,5989.96,5989.96,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-03-26,2030-02-02,2030-02-02,0.2082,FIXED,5989.96,BR-001,65,GHGGB6689260
SECURITY.POSITION/3002997,SECURITY_HOLDING,GHS,346881.53,346881.53,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-12-10,2028-10-18,2028-10-18,0.2123,FIXED,346881.53,BR-001,65,GHGGB6493776
SECURITY.POSITION/3002998,SECURITY_HOLDING,GHS,379223.96,379223.96,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-11-12,2029-09-20,2029-09-20,0.2102,FIXED,379223.96,BR-001,65,GHGGB4400886
SECURITY.POSITION/3003000,SECURITY_HOLDING,GHS,159040.46,159040.46,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-10-21,2026-08-30,2026-08-30,0.2073,FIXED,159040.46,BR-001,65,GHGGB3101474
SECURITY.POSITION/3003094,SECURITY_HOLDING,GHS,919.35,919.35,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-10-23,2028-08-31,2028-08-31,0.2111,FIXED,919.35,BR-001,63,GHGGB7235285
SECURITY.POSITION/3003096,SECURITY_HOLDING,GHS,988.31,988.31,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-06-07,2030-04-16,2030-04-16,0.2129,FIXED,988.31,BR-001,63,GHGGB7760130
SECURITY.POSITION/3003099,SECURITY_HOLDING,GHS,6870.01,6870.01,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-01-03,2026-11-12,2026-11-12,0.2057,FIXED,6870.01,BR-001,63,GHGGB8703944
SECURITY.POSITION/3003100,SECURITY_HOLDING,GHS,2826.25,2826.25,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-09-15,2026-07-25,2026-07-25,0.2137,FIXED,2826.25,BR-001,63,GHGGB4752484
SECURITY.POSITION/3003102,SECURITY_HOLDING,GHS,1957.55,1957.55,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-11-08,2028-09-16,2028-09-16,0.2151,FIXED,1957.55,BR-001,63,GHGGB4797680
SECURITY.POSITION/3003103,SECURITY_HOLDING,GHS,6798.04,6798.04,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-06-25,2029-05-03,2029-05-03,0.2132,FIXED,6798.04,BR-001,63,GHGGB6507794
SECURITY.POSITION/3003156,SECURITY_HOLDING,GHS,88967.39,88967.39,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-06-16,2027-04-25,2027-04-25,0.2114,FIXED,88967.39,BR-001,62,GHGGB9098127
SECURITY.POSITION/3003158,SECURITY_HOLDING,GHS,99786.43,99786.43,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-04-11,2031-02-18,2031-02-18,0.2072,FIXED,99786.43,BR-001,62,GHGGB9704909
SECURITY.POSITION/3003159,SECURITY_HOLDING,GHS,209681.31,209681.31,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-11-02,2029-09-10,2029-09-10,0.2108,FIXED,209681.31,BR-001,62,GHGGB1373367
SECURITY.POSITION/3003160,SECURITY_HOLDING,GHS,318050.82,318050.82,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-10-09,2028-08-17,2028-08-17,0.2117,FIXED,318050.82,BR-001,62,GHGGB4704661
SECURITY.POSITION/3003163,SECURITY_HOLDING,GHS,137981.73,137981.73,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-06-04,2029-04-12,2029-04-12,0.2077,FIXED,137981.73,BR-001,62,GHGGB4029472
SECURITY.POSITION/3003164,SECURITY_HOLDING,GHS,58510.49,58510.49,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-02-17,2030-12-27,2030-12-27,0.2072,FIXED,58510.49,BR-001,62,GHGGB7823127
SECURITY.POSITION/3003205,SECURITY_HOLDING,GHS,84594.51,84594.51,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-01-05,2026-11-14,2026-11-14,0.214,FIXED,84594.51,BR-001,61,GHGGB9765921
SECURITY.POSITION/3003209,SECURITY_HOLDING,GHS,62683.19,62683.19,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-06-11,2030-04-20,2030-04-20,0.2102,FIXED,62683.19,BR-001,61,GHGGB8727812
SECURITY.POSITION/3003210,SECURITY_HOLDING,GHS,63826.24,63826.24,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-01-06,2026-11-15,2026-11-15,0.2135,FIXED,63826.24,BR-001,61,GHGGB5116600
SECURITY.POSITION/3003211,SECURITY_HOLDING,GHS,167123.13,167123.13,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-08-06,2030-06-15,2030-06-15,0.2146,FIXED,167123.13,BR-001,61,GHGGB6028933
SECURITY.POSITION/3003212,SECURITY_HOLDING,GHS,34239.85,34239.85,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-11-27,2026-10-06,2026-10-06,0.2124,FIXED,34239.85,BR-001,61,GHGGB1362112
SECURITY.POSITION/3003256,SECURITY_HOLDING,GHS,58557.44,58557.44,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-05-20,2031-03-29,2031-03-29,0.2096,FIXED,58557.44,BR-001,60,GHGGB6889003
SECURITY.POSITION/3003259,SECURITY_HOLDING,GHS,65624.30,65624.30,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-12-29,2030-11-07,2030-11-07,0.2072,FIXED,65624.30,BR-001,60,GHGGB5338280
SECURITY.POSITION/3003260,SECURITY_HOLDING,GHS,86089.65,86089.65,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-04-15,2029-02-21,2029-02-21,0.2091,FIXED,86089.65,BR-001,60,GHGGB6709632
SECURITY.POSITION/3003307,SECURITY_HOLDING,GHS,32433.53,32433.53,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-09-15,2026-07-25,2026-07-25,0.2297,FIXED,32433.53,BR-001,59,GHGGB8120172
SECURITY.POSITION/3003309,SECURITY_HOLDING,GHS,68935.79,68935.79,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-03-25,2030-02-01,2030-02-01,0.2286,FIXED,68935.79,BR-001,59,GHGGB3159557
SECURITY.POSITION/3003310,SECURITY_HOLDING,GHS,8352.86,8352.86,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-02-11,2027-12-21,2027-12-21,0.2276,FIXED,8352.86,BR-001,59,GHGGB2154524
SECURITY.POSITION/3003311,SECURITY_HOLDING,GHS,47046.76,47046.76,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-06-24,2031-05-03,2031-05-03,0.2325,FIXED,47046.76,BR-001,59,GHGGB7513056
SECURITY.POSITION/3003312,SECURITY_HOLDING,GHS,100665.80,100665.80,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-08-06,2029-06-14,2029-06-14,0.2292,FIXED,100665.80,BR-001,59,GHGGB2637641
SECURITY.POSITION/3003313,SECURITY_HOLDING,GHS,25743.14,25743.14,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-12-11,2029-10-19,2029-10-19,0.2271,FIXED,25743.14,BR-001,59,GHGGB8610513
SECURITY.POSITION/3003314,SECURITY_HOLDING,GHS,14010.67,14010.67,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-12-27,2027-11-05,2027-11-05,0.2241,FIXED,14010.67,BR-001,59,GHGGB6414558
SECURITY.POSITION/3003315,SECURITY_HOLDING,GHS,14266.65,14266.65,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-05-12,2030-03-21,2030-03-21,0.2279,FIXED,14266.65,BR-001,59,GHGGB1814454
SECURITY.POSITION/3003317,SECURITY_HOLDING,GHS,69814.86,69814.86,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-02-27,2028-01-06,2028-01-06,0.2256,FIXED,69814.86,BR-001,59,GHGGB5036940
SECURITY.POSITION/3003318,SECURITY_HOLDING,GHS,14951.61,14951.61,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-12-26,2030-11-04,2030-11-04,0.2301,FIXED,14951.61,BR-001,59,GHGGB7996895
SECURITY.POSITION/3003378,SECURITY_HOLDING,GHS,16108.44,16108.44,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-02-07,2027-12-17,2027-12-17,0.2296,FIXED,16108.44,BR-001,58,GHGGB1714633
SECURITY.POSITION/3003381,SECURITY_HOLDING,GHS,34926.36,34926.36,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-06-11,2027-04-20,2027-04-20,0.2286,FIXED,34926.36,BR-001,58,GHGGB1513065
SECURITY.POSITION/3003383,SECURITY_HOLDING,GHS,89114.70,89114.70,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-03-01,2030-01-08,2030-01-08,0.23,FIXED,89114.70,BR-001,58,GHGGB4394970
SECURITY.POSITION/3003386,SECURITY_HOLDING,GHS,113523.69,113523.69,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-08-20,2031-06-29,2031-06-29,0.2295,FIXED,113523.69,BR-001,58,GHGGB9817948
SECURITY.POSITION/3003388,SECURITY_HOLDING,GHS,36945.54,36945.54,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-11-22,2027-10-01,2027-10-01,0.2219,FIXED,36945.54,BR-001,58,GHGGB5372408
SECURITY.POSITION/3003439,SECURITY_HOLDING,GHS,482929.33,482929.33,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-08-20,2026-07-25,2026-07-25,0.2141,FIXED,482929.33,BR-001,57,GHGGB8662019
SECURITY.POSITION/3003441,SECURITY_HOLDING,GHS,50050.68,50050.68,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-09-23,2030-08-02,2030-08-02,0.2199,FIXED,50050.68,BR-001,57,GHGGB2314421
SECURITY.POSITION/3003443,SECURITY_HOLDING,GHS,29101.75,29101.75,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-01-28,2030-12-07,2030-12-07,0.2233,FIXED,29101.75,BR-001,57,GHGGB9616338
SECURITY.POSITION/3003445,SECURITY_HOLDING,GHS,177802.42,177802.42,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-04-30,2029-03-08,2029-03-08,0.2256,FIXED,177802.42,BR-001,57,GHGGB5960191
SECURITY.POSITION/3003446,SECURITY_HOLDING,GHS,18399.66,18399.66,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-12-06,2027-10-15,2027-10-15,0.2275,FIXED,18399.66,BR-001,57,GHGGB5072625
SECURITY.POSITION/3003447,SECURITY_HOLDING,GHS,28316.80,28316.80,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-11-01,2027-09-10,2027-09-10,0.2228,FIXED,28316.80,BR-001,57,GHGGB5397871
SECURITY.POSITION/3003482,SECURITY_HOLDING,GHS,24183.89,24183.89,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-09-09,2026-08-14,2026-08-14,0.206,FIXED,24183.89,BR-001,56,GHGGB8179869
SECURITY.POSITION/3003488,SECURITY_HOLDING,GHS,3780.72,3780.72,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-07-26,2029-06-03,2029-06-03,0.232,FIXED,3780.72,BR-001,56,GHGGB2433739
SECURITY.POSITION/3003489,SECURITY_HOLDING,GHS,1053.60,1053.60,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-02-27,2029-01-05,2029-01-05,0.2363,FIXED,1053.60,BR-001,56,GHGGB3263729
SECURITY.POSITION/3003490,SECURITY_HOLDING,GHS,8231.59,8231.59,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-10-02,2031-08-11,2031-08-11,0.2304,FIXED,8231.59,BR-001,56,GHGGB3734405
SECURITY.POSITION/3003493,SECURITY_HOLDING,GHS,2705.74,2705.74,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-12-20,2028-10-28,2028-10-28,0.2372,FIXED,2705.74,BR-001,56,GHGGB1934511
SECURITY.POSITION/3003494,SECURITY_HOLDING,GHS,6026.92,6026.92,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-02-22,2028-12-31,2028-12-31,0.2331,FIXED,6026.92,BR-001,56,GHGGB8306616
SECURITY.POSITION/3003495,SECURITY_HOLDING,GHS,4488.52,4488.52,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-09-19,2029-07-28,2029-07-28,0.2325,FIXED,4488.52,BR-001,56,GHGGB3663368
SECURITY.POSITION/3003497,SECURITY_HOLDING,GHS,1398.15,1398.15,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-02-12,2026-12-22,2026-12-22,0.2303,FIXED,1398.15,BR-001,56,GHGGB9946048
SECURITY.POSITION/3003498,SECURITY_HOLDING,GHS,3033.43,3033.43,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-08-21,2028-06-29,2028-06-29,0.2278,FIXED,3033.43,BR-001,56,GHGGB1887163
SECURITY.POSITION/3003549,SECURITY_HOLDING,GHS,139820.10,139820.10,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-07-16,2027-05-25,2027-05-25,0.2264,FIXED,139820.10,BR-001,55,GHGGB9669517
SECURITY.POSITION/3003551,SECURITY_HOLDING,GHS,159684.05,159684.05,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-12-24,2030-11-02,2030-11-02,0.2245,FIXED,159684.05,BR-001,55,GHGGB7638686
SECURITY.POSITION/3003552,SECURITY_HOLDING,GHS,33268.47,33268.47,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-05-13,2030-03-22,2030-03-22,0.2224,FIXED,33268.47,BR-001,55,GHGGB2568532
SECURITY.POSITION/3003553,SECURITY_HOLDING,GHS,118143.17,118143.17,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-01-25,2027-12-04,2027-12-04,0.2242,FIXED,118143.17,BR-001,55,GHGGB8494851
SECURITY.POSITION/3003554,SECURITY_HOLDING,GHS,55761.11,55761.11,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-09-10,2030-07-20,2030-07-20,0.2221,FIXED,55761.11,BR-001,55,GHGGB7562731
SECURITY.POSITION/3003555,SECURITY_HOLDING,GHS,56936.44,56936.44,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-04-22,2028-02-29,2028-02-29,0.226,FIXED,56936.44,BR-001,55,GHGGB9216600
SECURITY.POSITION/3003557,SECURITY_HOLDING,GHS,24314.43,24314.43,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-09-26,2028-08-04,2028-08-04,0.2236,FIXED,24314.43,BR-001,55,GHGGB9303389
SECURITY.POSITION/3003558,SECURITY_HOLDING,GHS,135779.81,135779.81,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-06-20,2031-04-29,2031-04-29,0.229,FIXED,135779.81,BR-001,55,GHGGB4230817
SECURITY.POSITION/3003559,SECURITY_HOLDING,GHS,68404.98,68404.98,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-11-20,2028-09-28,2028-09-28,0.2218,FIXED,68404.98,BR-001,55,GHGGB5150673
SECURITY.POSITION/3003560,SECURITY_HOLDING,GHS,133065.26,133065.26,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-05-28,2030-04-06,2030-04-06,0.2195,FIXED,133065.26,BR-001,55,GHGGB4382429
SECURITY.POSITION/3003604,SECURITY_HOLDING,GHS,100386.17,100386.17,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-11-23,2026-10-28,2026-10-28,0.2096,FIXED,100386.17,BR-001,54,GHGGB8586691
SECURITY.POSITION/3003609,SECURITY_HOLDING,GHS,21932.54,21932.54,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-05-17,2029-03-25,2029-03-25,0.2312,FIXED,21932.54,BR-001,54,GHGGB1438781
SECURITY.POSITION/3003610,SECURITY_HOLDING,GHS,39328.85,39328.85,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-03-21,2027-01-28,2027-01-28,0.2324,FIXED,39328.85,BR-001,54,GHGGB5685218
SECURITY.POSITION/3003614,SECURITY_HOLDING,GHS,54034.62,54034.62,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-02-25,2028-01-04,2028-01-04,0.2192,FIXED,54034.62,BR-001,54,GHGGB5959916
SECURITY.POSITION/3003617,SECURITY_HOLDING,GHS,203109.73,203109.73,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-07-07,2031-05-16,2031-05-16,0.2318,FIXED,203109.73,BR-001,54,GHGGB6789418
SECURITY.POSITION/3003619,SECURITY_HOLDING,GHS,103117.77,103117.77,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-02-26,2031-01-05,2031-01-05,0.2295,FIXED,103117.77,BR-001,54,GHGGB2415700
SECURITY.POSITION/3003620,SECURITY_HOLDING,GHS,52955.45,52955.45,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-01-11,2026-11-20,2026-11-20,0.2286,FIXED,52955.45,BR-001,54,GHGGB7227153
SECURITY.POSITION/3003673,SECURITY_HOLDING,GHS,369505.55,369505.55,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-11-02,2026-10-07,2026-10-07,0.2084,FIXED,369505.55,BR-001,53,GHGGB3612776
SECURITY.POSITION/3003678,SECURITY_HOLDING,GHS,33444.35,33444.35,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-12-10,2031-10-19,2031-10-19,0.2289,FIXED,33444.35,BR-001,53,GHGGB6487717
SECURITY.POSITION/3003682,SECURITY_HOLDING,GHS,33476.19,33476.19,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-11-21,2029-09-29,2029-09-29,0.2271,FIXED,33476.19,BR-001,53,GHGGB5662831
SECURITY.POSITION/3003683,SECURITY_HOLDING,GHS,157665.99,157665.99,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-12-14,2031-10-23,2031-10-23,0.2282,FIXED,157665.99,BR-001,53,GHGGB3169448
SECURITY.POSITION/3003686,SECURITY_HOLDING,GHS,167870.47,167870.47,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-12-28,2026-11-06,2026-11-06,0.2252,FIXED,167870.47,BR-001,53,GHGGB1720805
SECURITY.POSITION/3003688,SECURITY_HOLDING,GHS,85551.73,85551.73,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-12-12,2026-10-21,2026-10-21,0.229,FIXED,85551.73,BR-001,53,GHGGB1951903
SECURITY.POSITION/3003728,SECURITY_HOLDING,GHS,67401.01,67401.01,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-11-01,2026-10-06,2026-10-06,0.2121,FIXED,67401.01,BR-001,52,GHGGB7447250
SECURITY.POSITION/3003731,SECURITY_HOLDING,GHS,766842.70,766842.70,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-10-29,2026-10-03,2026-10-03,0.2104,FIXED,766842.70,BR-001,52,GHGGB3153526
SECURITY.POSITION/3003734,SECURITY_HOLDING,GHS,62509.13,62509.13,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-02-28,2027-02-02,2027-02-02,0.2134,FIXED,62509.13,BR-001,52,GHGGB7480825
SECURITY.POSITION/3003736,SECURITY_HOLDING,GHS,818312.40,818312.40,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-02-12,2027-01-17,2027-01-17,0.2166,FIXED,818312.40,BR-001,52,GHGGB2408147
SECURITY.POSITION/3003738,SECURITY_HOLDING,GHS,326980.33,326980.33,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-11-27,2028-10-05,2028-10-05,0.2303,FIXED,326980.33,BR-001,52,GHGGB5958537
SECURITY.POSITION/3003740,SECURITY_HOLDING,GHS,96489.39,96489.39,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-11-29,2027-10-08,2027-10-08,0.2285,FIXED,96489.39,BR-001,52,GHGGB6124716
SECURITY.POSITION/3003741,SECURITY_HOLDING,GHS,252575.14,252575.14,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-08-17,2028-06-25,2028-06-25,0.2249,FIXED,252575.14,BR-001,52,GHGGB3818188
SECURITY.POSITION/3003786,SECURITY_HOLDING,GHS,370374.06,370374.06,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-07-27,2026-07-01,2026-07-01,0.3302,FIXED,370374.06,BR-001,51,GHGGB1344559
SECURITY.POSITION/3003788,SECURITY_HOLDING,GHS,28473.65,28473.65,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-08-24,2026-07-29,2026-07-29,0.3289,FIXED,28473.65,BR-001,51,GHGGB7832514
SECURITY.POSITION/3003795,SECURITY_HOLDING,GHS,26083.39,26083.39,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-10-15,2030-08-24,2030-08-24,0.3112,FIXED,26083.39,BR-001,51,GHGGB1957445
SECURITY.POSITION/3003796,SECURITY_HOLDING,GHS,97757.95,97757.95,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-02-14,2026-12-24,2026-12-24,0.3092,FIXED,97757.95,BR-001,51,GHGGB4230536
SECURITY.POSITION/3003797,SECURITY_HOLDING,GHS,93930.12,93930.12,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-01-03,2030-11-12,2030-11-12,0.3131,FIXED,93930.12,BR-001,51,GHGGB7503122
SECURITY.POSITION/3003799,SECURITY_HOLDING,GHS,43490.18,43490.18,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-03-11,2028-01-18,2028-01-18,0.3079,FIXED,43490.18,BR-001,51,GHGGB5140980
SECURITY.POSITION/3003800,SECURITY_HOLDING,GHS,96810.73,96810.73,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-09-06,2027-07-16,2027-07-16,0.3167,FIXED,96810.73,BR-001,51,GHGGB6623523
SECURITY.POSITION/3003801,SECURITY_HOLDING,GHS,31393.57,31393.57,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-01-03,2026-11-12,2026-11-12,0.3165,FIXED,31393.57,BR-001,51,GHGGB4807314
SECURITY.POSITION/3003802,SECURITY_HOLDING,GHS,51090.46,51090.46,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-03-04,2027-01-11,2027-01-11,0.3115,FIXED,51090.46,BR-001,51,GHGGB8349818
SECURITY.POSITION/3003845,SECURITY_HOLDING,GHS,86384.75,86384.75,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-08-29,2029-07-07,2029-07-07,0.3101,FIXED,86384.75,BR-001,50,GHGGB7395370
SECURITY.POSITION/3003846,SECURITY_HOLDING,GHS,192577.43,192577.43,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-04-08,2032-02-15,2032-02-15,0.316,FIXED,192577.43,BR-001,50,GHGGB2773182
SECURITY.POSITION/3003847,SECURITY_HOLDING,GHS,609168.55,609168.55,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-07-30,2027-06-08,2027-06-08,0.3168,FIXED,609168.55,BR-001,50,GHGGB5501307
SECURITY.POSITION/3003850,SECURITY_HOLDING,GHS,177901.87,177901.87,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-11-05,2029-09-13,2029-09-13,0.3037,FIXED,177901.87,BR-001,50,GHGGB9901050
SECURITY.POSITION/3003852,SECURITY_HOLDING,GHS,89521.75,89521.75,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-09-01,2031-07-11,2031-07-11,0.3133,FIXED,89521.75,BR-001,50,GHGGB6958545
SECURITY.POSITION/3003853,SECURITY_HOLDING,GHS,337001.67,337001.67,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-04-27,2028-03-05,2028-03-05,0.3094,FIXED,337001.67,BR-001,50,GHGGB7171438
SECURITY.POSITION/3003855,SECURITY_HOLDING,GHS,218198.29,218198.29,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-01-14,2030-11-23,2030-11-23,0.3094,FIXED,218198.29,BR-001,50,GHGGB9609094
SECURITY.POSITION/3003895,SECURITY_HOLDING,GHS,398696.07,398696.07,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-08-10,2026-07-15,2026-07-15,0.3271,FIXED,398696.07,BR-001,49,GHGGB8882233
SECURITY.POSITION/3003896,SECURITY_HOLDING,GHS,124165.71,124165.71,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-12-30,2026-12-04,2026-12-04,0.3219,FIXED,124165.71,BR-001,49,GHGGB2110385
SECURITY.POSITION/3003899,SECURITY_HOLDING,GHS,237854.26,237854.26,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-05-17,2027-04-21,2027-04-21,0.3225,FIXED,237854.26,BR-001,49,GHGGB1550858
SECURITY.POSITION/3003903,SECURITY_HOLDING,GHS,162139.77,162139.77,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-12-14,2026-11-18,2026-11-18,0.3232,FIXED,162139.77,BR-001,49,GHGGB2491633
SECURITY.POSITION/3003906,SECURITY_HOLDING,GHS,8184.85,8184.85,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-10-21,2030-08-30,2030-08-30,0.3163,FIXED,8184.85,BR-001,49,GHGGB6372151
SECURITY.POSITION/3003907,SECURITY_HOLDING,GHS,229160.89,229160.89,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-07-27,2030-06-05,2030-06-05,0.3147,FIXED,229160.89,BR-001,49,GHGGB1390416
SECURITY.POSITION/3003908,SECURITY_HOLDING,GHS,7377.65,7377.65,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-05-21,2031-03-30,2031-03-30,0.3113,FIXED,7377.65,BR-001,49,GHGGB8917258
SECURITY.POSITION/3003909,SECURITY_HOLDING,GHS,47041.95,47041.95,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-03-23,2031-01-30,2031-01-30,0.308,FIXED,47041.95,BR-001,49,GHGGB3625514
SECURITY.POSITION/3003911,SECURITY_HOLDING,GHS,125327.28,125327.28,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-12-01,2027-10-10,2027-10-10,0.3111,FIXED,125327.28,BR-001,49,GHGGB2877439
SECURITY.POSITION/3003954,SECURITY_HOLDING,GHS,101919.61,101919.61,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-02-15,2027-01-20,2027-01-20,0.3255,FIXED,101919.61,BR-001,48,GHGGB9662928
SECURITY.POSITION/3003962,SECURITY_HOLDING,GHS,319243.32,319243.32,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-11-13,2026-10-18,2026-10-18,0.3274,FIXED,319243.32,BR-001,48,GHGGB6817613
SECURITY.POSITION/3003964,SECURITY_HOLDING,GHS,27162.21,27162.21,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-04-25,2032-03-03,2032-03-03,0.3105,FIXED,27162.21,BR-001,48,GHGGB3459235
SECURITY.POSITION/3003965,SECURITY_HOLDING,GHS,50018.62,50018.62,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-05-31,2030-04-09,2030-04-09,0.3101,FIXED,50018.62,BR-001,48,GHGGB7703012
SECURITY.POSITION/3003966,SECURITY_HOLDING,GHS,28505.02,28505.02,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-06-04,2027-04-13,2027-04-13,0.3119,FIXED,28505.02,BR-001,48,GHGGB7418370
SECURITY.POSITION/3003967,SECURITY_HOLDING,GHS,27778.88,27778.88,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-04-21,2028-02-28,2028-02-28,0.3141,FIXED,27778.88,BR-001,48,GHGGB1305694
